alpha_acc,alpha_dec,beta_acc,beta_dec,gamma_acc,gamma_dec,lamda_acc,lamda_dec,sigma_acc,sigma_dec
0.1527269041148149,-9.219471506510411,-0.12279501585430089,-0.09231789735102235,-0.20132839929934127,1.3144561335941125,0.5537074001229099,1.213141071105357,-0.1375725403062753,-0.07636327979075132
0.15272691486991097,-9.219471515081683,-0.12279501005378866,-0.09231797798120848,-0.20132839698035418,1.3144561563359083,0.5537073803119491,1.2131411671370316,-0.13757257372503398,-0.07636328693606702
0.15272696195899543,-9.219471472464711,-0.12279507037833949,-0.09231795819130226,-0.20132837623434466,1.3144562011306484,0.5537073589193395,1.2131411359843167,-0.1375726293466089,-0.0763632719824395
0.1527273749486147,-9.21947094522221,-0.12279570021568265,-0.09231769206121793,-0.20132833454329405,1.3144566653424494,0.5537072026130607,1.2131407465378046,-0.13757305920603413,-0.07636317990828624
0.15272740623265718,-9.219470882896303,-0.12279579498322456,-0.09231763959291214,-0.20132828308645118,1.3144565138526523,0.5537071019188902,1.213140792094288,-0.13757299493277592,-0.07636324196210685
0.15272733381418652,-9.219470931418556,-0.12279575276958664,-0.09231762182601064,-0.2013282303060801,1.3144561750632044,0.5537070182153262,1.2131409185602693,-0.13757276951377914,-0.07636335443504565
0.15272734379818984,-9.21947086885022,-0.12279579975963412,-0.0923175962879784,-0.2013282790593865,1.314456272862563,0.5537070411941076,1.2131408256881622,-0.1375727881997232,-0.07636330505962412
0.1527273384086992,-9.21947079384442,-0.12279588949732163,-0.09231757973880288,-0.20132829582643258,1.3144562553973895,0.5537070053120824,1.2131408064042721,-0.13757273678851886,-0.07636329628350906
0.15272733082562692,-9.21947068516277,-0.1227960144415488,-0.09231754156761462,-0.20132832979650866,1.314456252853921,0.5537069684565598,1.2131407521403645,-0.1375726729562978,-0.07636327678474078
0.15272732763957633,-9.21947054172987,-0.12279620349724367,-0.09231748553902965,-0.20132835511545438,1.3144562535957132,0.5537069171235481,1.21314068426272,-0.1375726078626821,-0.07636326512112326
0.15272733883207057,-9.219470413978025,-0.12279638214380736,-0.09231746014103397,-0.20132836027638482,1.3144562554317178,0.5537068568594811,1.2131406570560277,-0.1375725686993648,-0.07636325774032228
0.15272736466057413,-9.219470339290762,-0.12279647826137048,-0.09231746156348622,-0.20132835348266392,1.3144562503725232,0.553706819888769,1.2131406525817217,-0.13757255231146118,-0.07636326421366131
0.15272741204315754,-9.219470212562783,-0.12279664545557499,-0.09231746354908278,-0.20132832702042258,1.3144562498870873,0.5537067598378792,1.2131406102771416,-0.13757252820428365,-0.07636327879812718
0.15272766490619846,-9.21947018732493,-0.12279673870618275,-0.09231761944411203,-0.20132814614931618,1.3144562466141239,0.5537068946994675,1.2131405926632979,-0.13757261714612629,-0.07636360524147655
0.15272800078633986,-9.219469999922005,-0.12279711854312142,-0.09231786664232003,-0.2013278932377341,1.314456285854965,0.5537070081398885,1.2131405752081317,-0.13757270447060485,-0.07636400137235062
0.15272811283313326,-9.219469865698228,-0.12279729915432751,-0.09231795939317403,-0.2013278287880713,1.3144562771580772,0.5537070016911259,1.2131405472912542,-0.13757267199544024,-0.07636407989223298
0.15272829957326797,-9.219469574514514,-0.12279768949070961,-0.09231810778479593,-0.20132773335900866,1.3144562644549738,0.5537069605957962,1.2131404864803996,-0.1375725868565715,-0.07636419123143594
0.152728481972128,-9.219469166606464,-0.12279815979445763,-0.09231842374438633,-0.2013276754861332,1.3144562306437433,0.553706858601727,1.2131404651510405,-0.13757236746990129,-0.07636417924563864
0.152728546308672,-9.219468924687957,-0.1227984520734663,-0.09231872425221588,-0.20132762208078794,1.3144562075864017,0.55370677343508,1.2131405197428253,-0.1375721965912062,-0.07636401176425123
0.15272890515260473,-9.219468140338812,-0.1227995028673944,-0.09231956062894929,-0.20132731270135695,1.314456140817212,0.5537065437347779,1.213140608861489,-0.1375718050942737,-0.07636372063325933
0.1527291182520528,-9.21946786809144,-0.12280000012676935,-0.09231987437620288,-0.20132707511316514,1.314456122062861,0.5537065204921268,1.2131406762940284,-0.1375717603609429,-0.07636372170244911
0.15273033541881426,-9.219467333833173,-0.12280206235027889,-0.0923209821993362,-0.2013253053420171,1.314456006394422,0.553706765961232,1.213141248401874,-0.13757241215372315,-0.07636406790765901
0.15273311248407812,-9.219465610485704,-0.12280651842255673,-0.09232349732911652,-0.2013217574985361,1.3144553707562538,0.5537068411742656,1.213142258938464,-0.1375731824545382,-0.07636440054763848
0.15273335600471222,-9.219465349038998,-0.1228065621861789,-0.09232348339125551,-0.20132169174910852,1.3144550315817014,0.553706622548695,1.2131421503129958,-0.13757295545204737,-0.07636421010076926
0.15273452513336103,-9.219464385278092,-0.122807744694818,-0.0923240360223442,-0.20132071761741857,1.3144542033837656,0.5537062017433341,1.2131421458704974,-0.13757268097349534,-0.07636394989582825
0.15273636214504205,-9.219463105617567,-0.12280916885663898,-0.09232453031897825,-0.20131917660521567,1.3144526308176412,0.5537055493129752,1.2131420887024715,-0.13757228442034428,-0.07636343033852948
0.15273882515040674,-9.219461717868702,-0.12281196413420059,-0.09232599851763744,-0.20131626764689622,1.3144509855825137,0.553705230030503,1.21314271029439,-0.13757237640008493,-0.0763628051540221
0.15273861314458298,-9.219462069926026,-0.12281181180629569,-0.09232591460020252,-0.20131626064625321,1.3144511884334567,0.5537055047064442,1.213142827572821,-0.137572611455923,-0.07636295855930895
0.1527376589446091,-9.219462975990998,-0.12281091614074367,-0.09232546710861075,-0.20131695212358028,1.3144519300589264,0.5537060485816716,1.2131428935275839,-0.13757295928436616,-0.0763633454005733
0.15273775285428196,-9.219462999865037,-0.12281094274872512,-0.09232543597367365,-0.20131684238714434,1.314451820336913,0.55370614511249,1.213142892399078,-0.13757296265600744,-0.07636338844328261
0.15273809683789805,-9.219462873008986,-0.12281125077230366,-0.09232558231138496,-0.20131646668456218,1.3144515303843267,0.5537062782724801,1.2131429337127413,-0.1375729125311573,-0.07636339083655622
0.15273866716934498,-9.219462742881978,-0.1228117569661861,-0.0923257914769984,-0.2013157946162194,1.3144510154074864,0.553706661959466,1.2131430108413859,-0.1375728365556099,-0.07636346184317104
0.1527395795655577,-9.219462669621937,-0.12281283838352952,-0.09232640386213721,-0.20131444250870853,1.3144502194082248,0.5537076184915906,1.2131433932840257,-0.13757279215704887,-0.07636356877493491
0.15274182082348617,-9.219462647616487,-0.12281558649090564,-0.09232807309176237,-0.20131093976253336,1.3144483505493856,0.5537101918359205,1.2131444729500516,-0.13757282380690183,-0.07636387944644062
0.15274620355709753,-9.219462726726405,-0.12282079288789406,-0.09233137705086415,-0.2013040585995558,1.31444463018824,0.5537153570126676,1.2131465722620614,-0.13757284688527516,-0.07636440684761096
0.15274489528416282,-9.219463067489565,-0.12281930988402201,-0.09233069757730565,-0.2013057821752857,1.3144457133202803,0.5537145216813052,1.2131461744994105,-0.1375728921662483,-0.0763642826324955
0.1527438276228968,-9.219464008404039,-0.12281816695645634,-0.09233070228581908,-0.2013066439883291,1.3144465630453046,0.5537151096424899,1.2131462499133707,-0.1375730123377946,-0.07636426263180507
0.15274266718874654,-9.219465710939371,-0.12281672344186595,-0.09233120902494762,-0.20130715512930938,1.3144472214953287,0.5537170963015279,1.2131466132436013,-0.13757296178763892,-0.0763641073168594
0.15273937594455236,-9.219469407362274,-0.12281218453329212,-0.0923314230905859,-0.2013097890150136,1.3144491631986095,0.5537203520791092,1.213146799141666,-0.1375727035631982,-0.07636367825616318
0.15274014407113665,-9.219478574476184,-0.12280893568354977,-0.09233749178869519,-0.20130413119526516,1.3144457164400938,0.5537378463419979,1.2131504196828304,-0.13757116555032248,-0.07636329057539393
0.1527428570048591,-9.219481464899118,-0.12281000472054679,-0.09234069151121052,-0.2012990461154008,1.3144425220047042,0.553745478246834,1.2131524671521454,-0.13757078930984676,-0.07636345099233498
0.15274675381464214,-9.219489069447004,-0.12280941544673778,-0.09234618757628585,-0.20129034652836608,1.314438007897808,0.5537600974801795,1.213156744780305,-0.1375716909109635,-0.07636407848388602
0.15274536819898646,-9.21948660981726,-0.12280932615071803,-0.09234411994709667,-0.20129340761478093,1.3144398616220039,0.5537545983365105,1.2131553407984852,-0.13757187074416075,-0.07636389829324304
0.15274468957468232,-9.219486415637258,-0.12280864556712251,-0.09234352939207274,-0.20129449831205748,1.3144407150362118,0.5537531409503418,1.2131550260842254,-0.13757219728473735,-0.07636376339795858
0.15274456816629398,-9.219487467979762,-0.12280795188826238,-0.09234397977346069,-0.20129419299090426,1.3144407853445015,0.553754379847575,1.2131553999292002,-0.13757244003224364,-0.07636368731437605
0.15274501343553182,-9.219488926511156,-0.12280751504828535,-0.0923449726697478,-0.201292939776653,1.3144403072265594,0.5537567216741127,1.21315612302904,-0.13757271184884748,-0.07636361477987716
0.15274537710401556,-9.219491007445244,-0.12280674767762223,-0.09234634332437329,-0.20129147707254927,1.3144397410880928,0.5537601200222592,1.2131570480251674,-0.13757289111462767,-0.07636348257717943
0.15274586718688665,-9.219491602668372,-0.12280696723462944,-0.09234711655043841,-0.20129049204668495,1.3144392758851096,0.5537616055726183,1.2131574771611071,-0.13757288394531225,-0.07636346404350292
0.1527461016623873,-9.219491112313449,-0.12280747395432526,-0.0923471404338152,-0.2012903900431628,1.3144391657814434,0.5537612281125999,1.2131573782817595,-0.1375727712603373,-0.07636346874770232
0.15274751333955985,-9.219490449662185,-0.12280935459477192,-0.09234861620682214,-0.20128869174558295,1.3144381659938364,0.5537624187607535,1.2131576620910163,-0.13757219534216183,-0.07636326013915325
0.1527478283994052,-9.219490453598059,-0.12280966314333835,-0.09234884253660422,-0.20128823566204798,1.3144380709451688,0.5537625487652554,1.2131577987232953,-0.1375723809714753,-0.07636329315134387
0.15274857425096125,-9.219490308036885,-0.12281051531866018,-0.09234946616071461,-0.2012872348462555,1.3144377174171131,0.5537630007407712,1.2131580448632087,-0.1375725078707234,-0.0763633141138138
0.15274923817881048,-9.219490050296153,-0.12281136915946986,-0.09235000248467597,-0.20128638623206793,1.314437447689883,0.5537632242977005,1.2131582293387297,-0.13757261885059682,-0.07636333324126014
