,time,entity,id,x,y,status
5601,933,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5602,933,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5603,933,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5604,934,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5605,934,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5606,934,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5607,934,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5608,934,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5609,934,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5610,935,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5611,935,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5612,935,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5613,935,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5614,935,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5615,935,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5616,936,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5617,936,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5618,936,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5619,936,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5620,936,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5621,936,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5622,937,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5623,937,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5624,937,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5625,937,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5626,937,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5627,937,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5628,938,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5629,938,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5630,938,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5631,938,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5632,938,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5633,938,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5634,939,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5635,939,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5636,939,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5637,939,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5638,939,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5639,939,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5640,940,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5641,940,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5642,940,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5643,940,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5644,940,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5645,940,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5646,941,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5647,941,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5648,941,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5649,941,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5650,941,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5651,941,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5652,942,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5653,942,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5654,942,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5655,942,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5656,942,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5657,942,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5658,943,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5659,943,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5660,943,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5661,943,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5662,943,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5663,943,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5664,944,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5665,944,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5666,944,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5667,944,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5668,944,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5669,944,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5670,945,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5671,945,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5672,945,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5673,945,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5674,945,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5675,945,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5676,946,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5677,946,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5678,946,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5679,946,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5680,946,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5681,946,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5682,947,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5683,947,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5684,947,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5685,947,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5686,947,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5687,947,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5688,948,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5689,948,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5690,948,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5691,948,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5692,948,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5693,948,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5694,949,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5695,949,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5696,949,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5697,949,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5698,949,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5699,949,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5700,950,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5701,950,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5702,950,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5703,950,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5704,950,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5705,950,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5706,951,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5707,951,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5708,951,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5709,951,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5710,951,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5711,951,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5712,952,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5713,952,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5714,952,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5715,952,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5716,952,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5717,952,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5718,953,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5719,953,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5720,953,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5721,953,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5722,953,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5723,953,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5724,954,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5725,954,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5726,954,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5727,954,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5728,954,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5729,954,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5730,955,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5731,955,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5732,955,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5733,955,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5734,955,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5735,955,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5736,956,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5737,956,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5738,956,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5739,956,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5740,956,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5741,956,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5742,957,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5743,957,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5744,957,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5745,957,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5746,957,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5747,957,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5748,958,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5749,958,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5750,958,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5751,958,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5752,958,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5753,958,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5754,959,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5755,959,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5756,959,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5757,959,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5758,959,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5759,959,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5760,960,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5761,960,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5762,960,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5763,960,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5764,960,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5765,960,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5766,961,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5767,961,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5768,961,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5769,961,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5770,961,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5771,961,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5772,962,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5773,962,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5774,962,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5775,962,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5776,962,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5777,962,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5778,963,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5779,963,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5780,963,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5781,963,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5782,963,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5783,963,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5784,964,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5785,964,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5786,964,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5787,964,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5788,964,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5789,964,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5790,965,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5791,965,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5792,965,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5793,965,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5794,965,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5795,965,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5796,966,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5797,966,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5798,966,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5799,966,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5800,966,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5801,966,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5802,967,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5803,967,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5804,967,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5805,967,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5806,967,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5807,967,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5808,968,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5809,968,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5810,968,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5811,968,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5812,968,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5813,968,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5814,969,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5815,969,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5816,969,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5817,969,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5818,969,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5819,969,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5820,970,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5821,970,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5822,970,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5823,970,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5824,970,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5825,970,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5826,971,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5827,971,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5828,971,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5829,971,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5830,971,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5831,971,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5832,972,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5833,972,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5834,972,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5835,972,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5836,972,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5837,972,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5838,973,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5839,973,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5840,973,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5841,973,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5842,973,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5843,973,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5844,974,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5845,974,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5846,974,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5847,974,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5848,974,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5849,974,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5850,975,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5851,975,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5852,975,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5853,975,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5854,975,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5855,975,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5856,976,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5857,976,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5858,976,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5859,976,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5860,976,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5861,976,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5862,977,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5863,977,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5864,977,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5865,977,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5866,977,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5867,977,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5868,978,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5869,978,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5870,978,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5871,978,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5872,978,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5873,978,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5874,979,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5875,979,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5876,979,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5877,979,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5878,979,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5879,979,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5880,980,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5881,980,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5882,980,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5883,980,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5884,980,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5885,980,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5886,981,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5887,981,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5888,981,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5889,981,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5890,981,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5891,981,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5892,982,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5893,982,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5894,982,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5895,982,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5896,982,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5897,982,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5898,983,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5899,983,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5900,983,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5901,983,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5902,983,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5903,983,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5904,984,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5905,984,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5906,984,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5907,984,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5908,984,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5909,984,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5910,985,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5911,985,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5912,985,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5913,985,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5914,985,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5915,985,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5916,986,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5917,986,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5918,986,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5919,986,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5920,986,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5921,986,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5922,987,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5923,987,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5924,987,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5925,987,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5926,987,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5927,987,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5928,988,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5929,988,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5930,988,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5931,988,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5932,988,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5933,988,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5934,989,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5935,989,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5936,989,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5937,989,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5938,989,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5939,989,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5940,990,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5941,990,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5942,990,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5943,990,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5944,990,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5945,990,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5946,991,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5947,991,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5948,991,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5949,991,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5950,991,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5951,991,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5952,992,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5953,992,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5954,992,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5955,992,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5956,992,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5957,992,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5958,993,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5959,993,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5960,993,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5961,993,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5962,993,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
5963,993,drone,5,50.0,30.0,waiting_at_bus_station_for_pickup_bus
5964,994,drone,0,0.0,20.0,waiting_at_bus_station_for_pickup_bus
5965,994,drone,1,60.0,60.0,waiting_at_bus_station_for_pickup_bus
5966,994,drone,2,40.0,20.0,waiting_at_bus_station_for_pickup_bus
5967,994,drone,3,10.0,30.0,waiting_at_bus_station_for_pickup_bus
5968,994,drone,4,50.0,50.0,waiting_at_bus_station_for_pickup_bus
